Item URL,Image URL,Clothing Item Name,Price,,,,,,,,,,,,,,,,,,,LABEL-12,HREF-12,LABEL-13,HREF-13,LABEL-14,HREF-14,LABEL-15,HREF-15,LABEL-16,HREF-16,LABEL-17,HREF-17,LABEL-18,HREF-18,LABEL-19,HREF-19
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-ribbed-2244289/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755091739/productimages/2244289-1-01.jpg",Cropped long sleeve top - ribbed,"9,99 €",,,,,,,,,,,,,,,,,,,,,,,,,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1755942342/productimages/2244289-6-00.jpg",https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-ribbed-2244289/1,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-floral-2230322/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1726564124/productimages/2230322-1-01.jpg",Cropped long sleeve top - floral,"9,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/mini-skirt-faux-leather-2229942/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732011036/productimages/2229942-1-01.jpg",Mini skirt - faux leather,"9,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/bodycon-dress-2226695/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1721294149/productimages/2226695-1-01.jpg",Bodycon dress,"9,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/knitted-flared-leggings-2226427/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1722944770/productimages/2226427-2-01.jpg",Knitted flared leggings,"9,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/skort-2247336/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752766511/productimages/2247336-2-01.jpg",Skort,"10,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/miniskirt-check-2244077/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752248582/productimages/2244077-1-01.jpg",Miniskirt - check,"10,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/flared-leggings-2256621/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763028355/productimages/2256621-2-08.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/flared-leggings-2256621/2,Flared leggings,https://www.c-and-a.com/eu/en/shop/flared-leggings-2256621/2,"12,99 €",https://www.c-and-a.com/eu/en/shop/flared-leggings-2256621/2,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-ribbed-2254836/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1760460791/productimages/2254836-1-01.jpg",Cropped long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-ribbed-2253844/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1759823120/productimages/2253844-1-01.jpg",Long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-ribbed-2253843/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763121936/productimages/2253843-1-01.jpg",Cropped long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-ribbed-2253842/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1762870250/productimages/2253842-1-01.jpg",Cropped long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-ribbed-2253841/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559095/productimages/2253841-1-01.jpg",Cropped long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jersey-trousers-mid-rise-waist-wide-leg-textured-2253775/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1756372930/productimages/2253775-3-01.jpg",Jersey trousers - mid-rise waist - wide leg - textured,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jersey-trousers-mid-rise-waist-wide-leg-textured-2253775/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761149735/productimages/2253775-2-01.jpg",Jersey trousers - mid-rise waist - wide leg - textured,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jersey-trousers-mid-rise-waist-wide-leg-textured-2253775/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1756380211/productimages/2253775-1-01.jpg",Jersey trousers - mid-rise waist - wide leg - textured,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-regular-fit-ribbed-2253683/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761822019/productimages/2253683-2-01.jpg",Long sleeve top - regular fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-regular-fit-ribbed-2253683/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559153/productimages/2253683-1-01.jpg",Long sleeve top - regular fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-leopard-print-2253680/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1759923958/productimages/2253680-2-01.jpg",Cropped long sleeve top - slim fit - leopard print,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-leopard-print-2253680/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1759502775/productimages/2253680-1-01.jpg",Cropped long sleeve top - slim fit - leopard print,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-texture-2253661/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559434/productimages/2253661-3-01.jpg",Long sleeve top - slim fit - texture,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-texture-2253661/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761663677/productimages/2253661-2-01.jpg",Long sleeve top - slim fit - texture,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/t-shirt-oversized-2253351/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755785951/productimages/2253351-1-01.jpg",T-shirt - oversized,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-2252448/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755706667/productimages/2252448-3-01.jpg",Cropped long sleeve top,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/flared-leggings-2251700/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763136845/productimages/2251700-1-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/flared-leggings-2251700/1,Flared leggings,https://www.c-and-a.com/eu/en/shop/flared-leggings-2251700/1,"12,99 €",https://www.c-and-a.com/eu/en/shop/flared-leggings-2251700/1,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-henley-t-shirt-slim-fit-ribbed-2251632/4,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763137097/productimages/2251632-4-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/cropped-henley-t-shirt-slim-fit-ribbed-2251632/4,Cropped Henley T-shirt - slim fit - ribbed,https://www.c-and-a.com/eu/en/shop/cropped-henley-t-shirt-slim-fit-ribbed-2251632/4,"12,99 €",https://www.c-and-a.com/eu/en/shop/cropped-henley-t-shirt-slim-fit-ribbed-2251632/4,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-slim-fit-mesh-2250720/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755786058/productimages/2250720-1-01.jpg",Cropped long sleeve top - slim fit - mesh,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/polo-shirt-slim-fit-ribbed-2249966/4,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1757929633/productimages/2249966-4-01.jpg",Polo shirt - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/polo-shirt-slim-fit-ribbed-2249966/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1756380495/productimages/2249966-1-01.jpg",Polo shirt - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-2249957/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559551/productimages/2249957-1-01.jpg",Long sleeve top - slim fit,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-ribbed-2249202/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1759503160/productimages/2249202-1-01.jpg",Long sleeve top - slim fit - ribbed,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jersey-trousers-mid-rise-waist-wide-leg-textured-2247629/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752247509/productimages/2247629-3-01.jpg",Jersey trousers - mid-rise waist - wide leg - textured,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/a-line-dress-pinstripes-2247518/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1756380938/productimages/2247518-2-01.jpg",A-line dress - pinstripes,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-2247516/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1757507929/productimages/2247516-2-01.jpg",Long sleeve top - slim fit,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-2247516/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761206195/productimages/2247516-1-01.jpg",Long sleeve top - slim fit,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-top-broderie-anglaise-smocked-2247342/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1750158445/productimages/2247342-2-01.jpg",Cropped top - broderie anglaise - smocked,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-top-broderie-anglaise-smocked-2247342/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1750158491/productimages/2247342-1-01.jpg",Cropped top - broderie anglaise - smocked,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-henley-top-slim-fit-2245565/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755094929/productimages/2245565-2-01.jpg",Cropped Henley top - slim fit,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-henley-top-slim-fit-2245565/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755787330/productimages/2245565-1-01.jpg",Cropped Henley top - slim fit,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cloth-trousers-mid-rise-waist-wide-leg-check-2244244/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752248443/productimages/2244244-1-01.jpg",Cloth trousers - mid-rise waist - wide leg - check,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-blouse-2244086/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1753076625/productimages/2244086-2-01.jpg",Cropped blouse,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/blouse-with-linen-content-2244044/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752759058/productimages/2244044-2-01.jpg",Blouse with linen content,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/flared-leggings-2242284/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1755695818/productimages/2242284-2-01.jpg",Flared leggings,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/blouse-2239114/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1743195758/productimages/2239114-1-01.jpg",Blouse,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-hoodie-2234652/4,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733923246/productimages/2234652-4-01.jpg",Cropped hoodie,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/blouse-textured-2233879/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740660914/productimages/2233879-3-01.jpg",Blouse - textured,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/one-shoulder-dress-shiny-2232995/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733405023/productimages/2232995-2-01.jpg",One-shoulder dress - shiny,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/one-shoulder-dress-shiny-2232995/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734520813/productimages/2232995-1-01.jpg",One-shoulder dress - shiny,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/denim-miniskirt-2228853/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1726571263/productimages/2228853-2-01.jpg",Denim miniskirt,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/satin-top-2226913/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1721985587/productimages/2226913-1-01.jpg",Satin top,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-long-sleeve-top-2226835/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1724664852/productimages/2226835-3-01.jpg",Cropped long sleeve top,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-zip-through-hoodie-2226819/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1721985631/productimages/2226819-2-01.jpg",Cropped zip-through hoodie,"12,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-chiffon-blouse-2239137/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1752249022/productimages/2239137-3-01.jpg",Cropped chiffon blouse,"14,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/cropped-chiffon-blouse-2239137/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1756382372/productimages/2239137-1-01.jpg",Cropped chiffon blouse,"14,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/miniskirt-2255260/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1762156910/productimages/2255260-2-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/miniskirt-2255260/2,Miniskirt,https://www.c-and-a.com/eu/en/shop/miniskirt-2255260/2,"15,99 €",https://www.c-and-a.com/eu/en/shop/miniskirt-2255260/2,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/long-sleeve-top-slim-fit-mesh-patterned-2254970/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1762157006/productimages/2254970-1-01.jpg",Long sleeve top - slim fit - mesh - patterned,"15,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/knitted-joggers-ribbed-2253682/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761663628/productimages/2253682-2-01.jpg",Knitted joggers - ribbed,"15,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/knitted-joggers-ribbed-2253682/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559196/productimages/2253682-1-01.jpg",Knitted joggers - ribbed,"15,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/flared-leggings-leopard-print-2253681/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761919631/productimages/2253681-2-01.jpg",Flared leggings - leopard print,"15,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/flared-leggings-leopard-print-2253681/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1759502722/productimages/2253681-1-01.jpg",Flared leggings - leopard print,"15,99 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559333/productimages/2253667-2-01.jpg",,,,,,,,,,,,,,,,,,,,,Set,https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/2,Set - cropped long sleeve top and top - slim fit - floral,https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/2,"15,99 €",https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/2,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761559384/productimages/2253667-1-01.jpg",,,,,,,,,,,,,,,,,,,,,Set,https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/1,Set - cropped long sleeve top and top - slim fit - floral,https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/1,"15,99 €",https://www.c-and-a.com/eu/en/shop/set-cropped-long-sleeve-top-and-top-slim-fit-floral-2253667/1,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763136621/productimages/2252034-2-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/2,Jumper - ribbed - striped,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/2,"15,99 €",https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/2,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763136677/productimages/2252034-1-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/1,Jumper - ribbed - striped,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/1,"15,99 €",https://www.c-and-a.com/eu/en/shop/jumper-ribbed-striped-2252034/1,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/4,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763136737/productimages/2252032-4-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/4,Jumper - ribbed,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/4,"15,99 €",https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/4,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763136795/productimages/2252032-3-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/3,Jumper - ribbed,https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/3,"15,99 €",https://www.c-and-a.com/eu/en/shop/jumper-ribbed-2252032/3,,,,,,,,,,
https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/8,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763137370/productimages/2251627-8-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/8,Sweatshirt,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/8,"15,99 €",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/8,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1761119783/productimages/2251627-5-00.jpg",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/8,,,,,,,,
https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/5,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763137425/productimages/2251627-5-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/5,Sweatshirt,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/5,"15,99 €",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/5,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1760450324/productimages/2251627-8-00.jpg",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/5,,,,,,,,
https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/3,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763137484/productimages/2251627-3-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/3,Sweatshirt,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/3,"15,99 €",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/3,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1760450324/productimages/2251627-8-00.jpg",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/3,,,,,,,,
https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/2,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1761047959/productimages/2251627-2-08.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/2,Sweatshirt,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/2,"15,99 €",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/2,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1760450324/productimages/2251627-8-00.jpg",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/2,,,,,,,,
https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/1,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1763137540/productimages/2251627-1-01.jpg",,,,,,,,,,,,,,,,,,,,,New,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/1,Sweatshirt,https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/1,"15,99 €",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/1,"https://www.c-and-a.com/img/product/q_auto:good,c_scale,w_16/v1760450324/productimages/2251627-8-00.jpg",https://www.c-and-a.com/eu/en/shop/sweatshirt-2251627/1,,,,,,,,
